SAP Linkage No,YHQ Sales Order No,YHQ Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","YHQ
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1008476692000180,2009413372,000180,2023/11/18,Y101,D0114RZ,600,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,D0114RZ,YMG,5826,2009413411,000110,2023/11/18,2023/12/27,,,
1008476692000190,2009413372,000190,2023/11/18,Y101,F9340SB,400,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/11,,,1022,F9340SB,YMG,5826,2009413425,000030,2023/11/20,2023/12/27,,,
1008476692000200,2009413372,000200,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/11,,,1022,F9903CM,YMG,5826,2009413411,000120,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476692000210,2009413372,000210,2023/11/18,Y101,F9340XX,112,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9340XX,YMG,5826,2009413411,000130,2023/11/20,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476692000220,2009413372,000220,2023/11/18,Y101,F9900AS,80,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/14,,,1022,F9900AS,YMG,5826,2009413411,000140,2023/11/20,2023/12/13,2023/12/01,2023/12/01,Ship Out
1008476692000230,2009413372,000230,2023/11/18,Y101,F9270BK,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/05/31,,,1022,F9270BK,YMG,5826,2009413418,000050,2023/11/20,2024/05/23,,,
1008476692000240,2009413372,000240,2023/11/18,Y101,F9341JA,3000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/02/05,,,1022,F9341JA,YMG,5826,2009413418,000060,2023/11/20,2024/01/26,,,
1008476692000250,2009413372,000250,2023/11/18,Y101,F9341JD,2000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/01/10,,,1022,F9341JD,YMG,5826,2009413417,000010,2023/11/20,2023/12/26,,,
1008476692000260,2009413372,000260,2023/11/18,Y101,F9910LS,560,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/05/31,,,1022,F9910LS,YMG,5826,2009413425,000040,2023/11/20,2024/05/23,,,
1008476692000270,2009413372,000270,2023/11/18,Y101,F9270BJ,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9270BJ,YMG,5826,2009413418,000070,2023/11/20,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476692000280,2009413372,000280,2023/11/18,Y101,F9900GE,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2023/12/28,,,1022,F9900GE,YMG,5826,2009413418,000080,2023/11/20,2023/12/20,2023/12/04,,Available
1008476692000290,2009413372,000290,2023/11/18,Y101,D0114RB,1000,,L2Q00,4511505586,4511505586,C2Q00004,IN,2024/05/31,,,1022,D0114RB,YMG,5826,2009413418,000090,2023/11/18,2024/05/23,,,
1008476693000010,2009413379,000010,2023/11/18,Y101,F9913RU,16,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/14,,,1022,F9913RU,YMG,5826,2009413408,000010,2023/11/20,2023/12/20,2023/12/01,2023/12/01,Ship Out
1008476693000020,2009413379,000020,2023/11/18,Y101,F9913VS,60,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/11,,,1022,F9913VS,YMG,5826,2009413408,000020,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476693000030,2009413379,000030,2023/11/18,Y101,F9913VA,60,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/12,,,1022,F9913VA,YMG,5826,2009413409,000010,2023/11/20,2023/12/20,2023/11/30,2023/11/30,Ship Out
1008476693000040,2009413379,000040,2023/11/18,Y101,F9920BQ,180,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/11,,,1022,F9920BQ,YMG,5826,2009413408,000030,2023/11/20,2023/12/27,,,
1008476693000050,2009413379,000050,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413408,000040,2023/11/20,2023/12/27,,,
1008476693000060,2009413379,000060,2023/11/18,Y101,F9920TP,90,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/21,,,1022,F9920TP,YMG,5826,2009413408,000050,2023/11/20,2023/12/13,,,
1008476693000070,2009413379,000070,2023/11/18,Y101,F9920LU,60,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/11,,,1022,F9920LU,YMG,5826,2009413408,000060,2023/11/20,2023/12/27,,,
1008476693000080,2009413379,000080,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/28,,,1022,F9920LV,YMG,5826,2009413408,000070,2023/11/20,2023/12/20,,,
1008476693000090,2009413379,000090,2023/11/18,Y101,F9300TE,400,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/10,,,1022,F9300TE,YMG,5826,2009413427,000010,2023/11/18,2023/12/26,,,
1008476693000100,2009413379,000100,2023/11/18,Y101,D0117XL-A,200,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/03/05,,,1022,D0117XL-A,YMG,5826,2009413415,000010,2023/11/18,2024/02/26,,,
1008476693000110,2009413379,000110,2023/11/18,Y101,F9273CZ,1000,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9273CZ,YMG,5826,2009413415,000020,2023/11/18,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476693000120,2009413379,000120,2023/11/18,Y101,F9900AA,1000,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/02/08,,,1022,F9900AA,YMG,5826,2009413415,000030,2023/11/20,2024/01/31,,,
1008476693000130,2009413379,000130,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/11,2023/12/04,,1022,F9900TE,YMG,5826,2009413427,000020,2023/11/20,2023/12/01,2023/11/22,2023/11/27,Ship Out
1008476693000140,2009413379,000140,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9900TM,YMG,5826,2009413408,000080,2023/11/20,2023/12/06,2023/11/22,2023/11/27,Ship Out
1008476693000150,2009413379,000150,2023/11/18,Y101,D0114RZ,600,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/11,,,1022,D0114RZ,YMG,5826,2009413408,000090,2023/11/18,2023/12/27,,,
1008476693000160,2009413379,000160,2023/11/18,Y101,F9340SB,400,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/01/11,,,1022,F9340SB,YMG,5826,2009413427,000030,2023/11/20,2023/12/27,,,
1008476693000170,2009413379,000170,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/11,,,1022,F9903CM,YMG,5826,2009413408,000100,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476693000180,2009413379,000180,2023/11/18,Y101,F9340XX,112,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/06,2023/12/04,,1022,F9340XX,YMG,5826,2009413408,000110,2023/11/20,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476693000190,2009413379,000190,2023/11/18,Y101,F9900AS,80,,L2Q00,4511505587,4511505587,C2Q00004,IN,2023/12/14,,,1022,F9900AS,YMG,5826,2009413408,000120,2023/11/20,2023/12/13,2023/12/01,2023/12/01,Ship Out
1008476693000200,2009413379,000200,2023/11/18,Y101,F9270BK,1000,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/05/31,,,1022,F9270BK,YMG,5826,2009413415,000040,2023/11/20,2024/05/23,,,
1008476693000210,2009413379,000210,2023/11/18,Y101,F9910LS,560,,L2Q00,4511505587,4511505587,C2Q00004,IN,2024/05/31,,,1022,F9910LS,YMG,5826,2009413427,000040,2023/11/20,2024/05/23,,,
1008476695000010,2009413378,000010,2023/11/18,Y101,F9913RU,16,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/12,,,1022,F9913RU,YMG,5826,2009413405,000010,2023/11/20,2023/12/20,2023/11/30,2023/11/30,Ship Out
1008476695000020,2009413378,000020,2023/11/18,Y101,F9913VS,60,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/14,,,1022,F9913VS,YMG,5826,2009413405,000020,2023/11/20,2023/12/20,2023/12/01,2023/12/01,Ship Out
1008476695000030,2009413378,000030,2023/11/18,Y101,F9913VA,60,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/11,,,1022,F9913VA,YMG,5826,2009413410,000010,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476695000040,2009413378,000040,2023/11/18,Y101,F9920BQ,180,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/01/11,,,1022,F9920BQ,YMG,5826,2009413405,000030,2023/11/20,2023/12/27,,,
1008476695000050,2009413378,000050,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413405,000040,2023/11/20,2023/12/27,,,
1008476695000060,2009413378,000060,2023/11/18,Y101,F9920TP,90,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/21,,,1022,F9920TP,YMG,5826,2009413405,000050,2023/11/20,2023/12/13,,,
1008476695000070,2009413378,000070,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/28,,,1022,F9920LV,YMG,5826,2009413405,000060,2023/11/20,2023/12/20,,,
1008476695000080,2009413378,000080,2023/11/18,Y101,F9300TE,400,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/01/10,,,1022,F9300TE,YMG,5826,2009413428,000010,2023/11/18,2023/12/26,,,
1008476695000090,2009413378,000090,2023/11/18,Y101,D0117XL-A,200,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/03/05,,,1022,D0117XL-A,YMG,5826,2009413414,000010,2023/11/18,2024/02/26,,,
1008476695000100,2009413378,000100,2023/11/18,Y101,F9900AA,1000,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/02/08,,,1022,F9900AA,YMG,5826,2009413414,000020,2023/11/20,2024/01/31,,,
1008476695000110,2009413378,000110,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/11,2023/12/04,,1022,F9900TE,YMG,5826,2009413428,000020,2023/11/20,2023/12/01,2023/11/22,2023/11/27,Ship Out
1008476695000120,2009413378,000120,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/11,2023/12/04,,1022,F9900TM,YMG,5826,2009413405,000070,2023/11/20,2023/12/06,2023/11/22,2023/11/27,Ship Out
1008476695000130,2009413378,000130,2023/11/18,Y101,F9340SB,400,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/01/11,,,1022,F9340SB,YMG,5826,2009413428,000030,2023/11/20,2023/12/27,,,
1008476695000140,2009413378,000140,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/11,,,1022,F9903CM,YMG,5826,2009413405,000080,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476695000150,2009413378,000150,2023/11/18,Y101,F9340XX,112,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/11,2023/12/04,,1022,F9340XX,YMG,5826,2009413405,000090,2023/11/20,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476695000160,2009413378,000160,2023/11/18,Y101,F9900AS,80,,L2Q00,4511505588,4511505588,C2Q00004,IN,2023/12/14,,,1022,F9900AS,YMG,5826,2009413405,000100,2023/11/20,2023/12/13,2023/12/01,2023/12/01,Ship Out
1008476695000170,2009413378,000170,2023/11/18,Y101,F9910LS,560,,L2Q00,4511505588,4511505588,C2Q00004,IN,2024/05/31,,,1022,F9910LS,YMG,5826,2009413428,000040,2023/11/20,2024/05/23,,,
1008476696000010,2009413373,000010,2023/11/18,Y101,F9913VS,60,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/28,,,1022,F9913VS,YMG,5826,2009413401,000010,2023/11/20,2023/12/20,,,
1008476696000020,2009413373,000020,2023/11/18,Y101,F9913VA,60,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/28,,,1022,F9913VA,YMG,5826,2009413349,000010,2023/11/20,2023/12/20,,,
1008476696000030,2009413373,000030,2023/11/18,Y101,F9920BQ,180,,L2Q00,4511505589,4511505589,C2Q00004,IN,2024/01/11,,,1022,F9920BQ,YMG,5826,2009413401,000020,2023/11/20,2023/12/27,,,
1008476696000040,2009413373,000040,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505589,4511505589,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413401,000030,2023/11/20,2023/12/27,,,
1008476696000050,2009413373,000050,2023/11/18,Y101,F9920TP,90,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/21,,,1022,F9920TP,YMG,5826,2009413401,000040,2023/11/20,2023/12/13,,,
1008476696000060,2009413373,000060,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/28,,,1022,F9920LV,YMG,5826,2009413401,000050,2023/11/20,2023/12/20,,,
1008476696000070,2009413373,000070,2023/11/18,Y101,D0117XL-A,200,,L2Q00,4511505589,4511505589,C2Q00004,IN,2024/03/05,,,1022,D0117XL-A,YMG,5826,2009413413,000010,2023/11/18,2024/02/26,,,
1008476696000080,2009413373,000080,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/18,,,1022,F9900TE,YMG,5826,2009413421,000010,2023/11/20,2023/12/08,2023/11/30,2023/11/30,Ship Out
1008476696000090,2009413373,000090,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/18,,,1022,F9900TM,YMG,5826,2009413401,000060,2023/11/20,2023/12/08,2023/11/22,2023/11/27,Ship Out
1008476696000100,2009413373,000100,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/18,,,1022,F9903CM,YMG,5826,2009413401,000070,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476696000110,2009413373,000110,2023/11/18,Y101,F9340XX,112,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/18,,,1022,F9340XX,YMG,5826,2009413401,000080,2023/11/20,2023/12/12,2023/11/22,2023/11/27,Ship Out
1008476696000120,2009413373,000120,2023/11/18,Y101,F9900AS,80,,L2Q00,4511505589,4511505589,C2Q00004,IN,2023/12/18,,,1022,F9900AS,YMG,5826,2009413401,000090,2023/11/20,2023/12/13,2023/12/01,2023/12/01,Ship Out
1008476697000010,2009413370,000010,2023/11/18,Y101,F9913VS,60,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9913VS,YMG,5826,2009413328,000010,2023/11/20,2023/12/20,2023/12/04,2023/12/04,DIL
1008476697000020,2009413370,000020,2023/11/18,Y101,F9913VA,60,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9913VA,YMG,5826,2009413407,000010,2023/11/20,2023/12/20,2023/12/01,2023/12/01,DIL
1008476697000030,2009413370,000030,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505590,4511505590,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413328,000020,2023/11/20,2023/12/27,,,
1008476697000040,2009413370,000040,2023/11/18,Y101,F9920TP,90,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9920TP,YMG,5826,2009413328,000030,2023/11/20,2023/12/15,,,
1008476697000050,2009413370,000050,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/28,,,1022,F9920LV,YMG,5826,2009413328,000040,2023/11/20,2023/12/20,,,
1008476697000060,2009413370,000060,2023/11/18,Y101,D0117XL-A,200,,L2Q00,4511505590,4511505590,C2Q00004,IN,2024/03/05,,,1022,D0117XL-A,YMG,5826,2009413412,000010,2023/11/18,2024/02/26,,,
1008476697000070,2009413370,000070,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9900TE,YMG,5826,2009413423,000010,2023/11/20,2023/12/15,2023/12/04,,Available
1008476697000080,2009413370,000080,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,2023/12/04,,1022,F9900TM,YMG,5826,2009413328,000050,2023/11/20,2023/12/15,2023/11/22,2023/11/27,Ship Out
1008476697000090,2009413370,000090,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9903CM,YMG,5826,2009413328,000060,2023/11/20,2023/12/20,2023/11/29,2023/11/29,Ship Out
1008476697000100,2009413370,000100,2023/11/18,Y101,F9340XX,112,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9340XX,YMG,5826,2009413328,000070,2023/11/20,2023/12/04,2023/11/30,2023/11/30,Ship Out
1008476697000110,2009413370,000110,2023/11/18,Y101,F9900AS,80,,L2Q00,4511505590,4511505590,C2Q00004,IN,2023/12/25,,,1022,F9900AS,YMG,5826,2009413328,000080,2023/11/20,2023/12/15,,,
1008476762000010,2009413375,000010,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505591,4511505591,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413329,000010,2023/11/20,2023/12/27,,,
1008476762000020,2009413375,000020,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505591,4511505591,C2Q00004,IN,2023/12/29,,,1022,F9920LV,YMG,5826,2009413329,000020,2023/11/20,2023/12/21,,,
1008476762000030,2009413375,000030,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505591,4511505591,C2Q00004,IN,2023/12/29,,,1022,F9900TE,YMG,5826,2009413420,000010,2023/11/20,2023/12/21,,,
1008476762000040,2009413375,000040,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505591,4511505591,C2Q00004,IN,2023/12/29,,,1022,F9900TM,YMG,5826,2009413329,000030,2023/11/20,2023/12/21,2023/11/29,2023/11/30,Ship Out
1008476762000050,2009413375,000050,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505591,4511505591,C2Q00004,IN,2023/12/29,,,1022,F9903CM,YMG,5826,2009413329,000040,2023/11/21,2023/12/21,2023/11/29,2023/11/29,Ship Out
1008476763000010,2009413376,000010,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505592,4511505592,C2Q00004,IN,2024/01/11,,,1022,F9921AH,YMG,5826,2009413404,000010,2023/11/20,2023/12/27,,,
1008476763000020,2009413376,000020,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505592,4511505592,C2Q00004,IN,2024/01/05,,,1022,F9920LV,YMG,5826,2009413404,000020,2023/11/20,2023/12/22,,,
1008476763000030,2009413376,000030,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505592,4511505592,C2Q00004,IN,2024/01/05,,,1022,F9900TE,YMG,5826,2009413422,000010,2023/11/20,2023/12/22,,,
1008476763000040,2009413376,000040,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505592,4511505592,C2Q00004,IN,2024/01/05,,,1022,F9900TM,YMG,5826,2009413404,000030,2023/11/21,2023/12/22,2023/11/29,2023/11/30,Ship Out
1008476763000050,2009413376,000050,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505592,4511505592,C2Q00004,IN,2024/01/05,,,1022,F9903CM,YMG,5826,2009413404,000040,2023/11/21,2023/12/22,,,
1008476764000010,2009413371,000010,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505593,4511505593,C2Q00004,IN,2024/01/15,,,1022,F9921AH,YMG,5826,2009413326,000010,2023/11/20,2023/12/29,,,
1008476764000020,2009413371,000020,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505593,4511505593,C2Q00004,IN,2024/01/15,,,1022,F9920LV,YMG,5826,2009413326,000020,2023/11/20,2023/12/29,,,
1008476764000030,2009413371,000030,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505593,4511505593,C2Q00004,IN,2024/01/15,,,1022,F9900TE,YMG,5826,2009413416,000010,2023/11/20,2023/12/29,,,
1008476764000040,2009413371,000040,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505593,4511505593,C2Q00004,IN,2024/01/15,,,1022,F9900TM,YMG,5826,2009413326,000030,2023/11/20,2023/12/29,2023/11/29,2023/11/30,Ship Out
1008476764000050,2009413371,000050,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505593,4511505593,C2Q00004,IN,2024/01/15,,,1022,F9903CM,YMG,5826,2009413326,000040,2023/11/21,2023/12/29,,,
1008476765000010,2009413374,000010,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505594,4511505594,C2Q00004,IN,2024/01/22,,,1022,F9921AH,YMG,5826,2009413403,000010,2023/12/01,2024/01/12,,,
1008476765000020,2009413374,000020,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505594,4511505594,C2Q00004,IN,2024/01/22,,,1022,F9920LV,YMG,5826,2009413403,000020,2023/12/04,2024/01/12,,,
1008476765000030,2009413374,000030,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505594,4511505594,C2Q00004,IN,2024/01/22,,,1022,F9900TE,YMG,5826,2009413424,000010,2023/11/20,2024/01/12,,,
1008476765000040,2009413374,000040,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505594,4511505594,C2Q00004,IN,2024/01/22,,,1022,F9900TM,YMG,5826,2009413403,000030,2023/12/04,2024/01/12,,,
1008476765000050,2009413374,000050,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505594,4511505594,C2Q00004,IN,2024/01/22,,,1022,F9903CM,YMG,5826,2009413403,000040,2023/12/04,2024/01/12,,,
1008476766000010,2009413377,000010,2023/11/18,Y101,F9921AH,36,,L2Q00,4511505595,4511505595,C2Q00004,IN,2024/01/29,,,1022,F9921AH,YMG,5826,2009413402,000010,2023/12/01,2024/01/19,,,
1008476766000020,2009413377,000020,2023/11/18,Y101,F9920LV,60,,L2Q00,4511505595,4511505595,C2Q00004,IN,2024/01/29,,,1022,F9920LV,YMG,5826,2009413402,000020,,2024/01/19,,,
1008476766000030,2009413377,000030,2023/11/18,Y101,F9900TE,21,,L2Q00,4511505595,4511505595,C2Q00004,IN,2024/01/29,,,1022,F9900TE,YMG,5826,2009413426,000010,2023/11/20,2024/01/19,,,
1008476766000040,2009413377,000040,2023/11/18,Y101,F9900TM,21,,L2Q00,4511505595,4511505595,C2Q00004,IN,2024/01/29,,,1022,F9900TM,YMG,5826,2009413402,000030,,2024/01/19,,,
1008476766000050,2009413377,000050,2023/11/18,Y101,F9903CM,10,,L2Q00,4511505595,4511505595,C2Q00004,IN,2024/01/29,,,1022,F9903CM,YMG,5826,2009413402,000040,,2024/01/19,,,
1008482514000010,2009392981,000010,2023/11/08,Y101,F9299ZZ,5,,L2Q00,4511482284,4511482284,C2Q00004,IN,2023/11/28,2023/11/22,,1022,F9299ZZ,YMG,5826,2009393077,000010,2023/11/09,2024/02/14,2023/11/14,2023/11/16,Ship Out
1008482514000020,2009392981,000020,2023/11/08,Y101,F9341JX,30,,L2Q00,4511482284,4511482284,C2Q00004,IN,2024/01/30,,,1022,F9341JX,YMG,5826,2009393077,000020,2023/11/09,2024/01/22,,,
1008482514000030,2009392981,000030,2023/11/08,Y101,C2001EC-11,3,,L2Q00,4511482284,4511482284,C2Q00004,IN,2023/12/05,2023/12/04,,1022,C2001EC-11,YMG,5826,2009393076,000010,2023/11/09,2023/12/11,2023/11/27,2023/11/27,Ship Out
1008482514000040,2009392981,000040,2023/11/08,Y101,F9202SJ,1,,L2Q00,4511482284,4511482284,C2Q00004,IN,2024/01/25,,,1022,F9202SJ,YMG,5826,2009393077,000030,2023/11/09,2024/01/17,,,
1008482514000050,2009392981,000050,2023/11/08,Y101,F9913TJ,60,,L2Q00,4511482284,4511482284,C2Q00004,IN,2023/12/05,2023/11/22,,1022,F9913TJ,YMG,5826,2009393075,000010,2023/11/09,2023/11/27,2023/11/16,2023/11/16,Ship Out
1008482514000060,2009392981,000060,2023/11/08,Y101,F9913WJ,16,,L2Q00,4511482284,4511482284,C2Q00004,IN,2023/12/04,2023/11/29,,1022,F9913WJ,YMG,5826,2009393075,000020,2023/11/09,2023/12/11,2023/11/21,2023/11/21,Ship Out
1008503357000010,2009413380,000010,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/06/19,,,1022,F9903CM,YMG,5826,2009413419,000010,,2024/06/11,,,
1008503357000020,2009413380,000020,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/06/26,,,1022,F9903CM,YMG,5826,2009413419,000020,,2024/06/18,,,
1008503357000030,2009413380,000030,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/07/02,,,1022,F9903CM,YMG,5826,2009413419,000030,,2024/06/24,,,
1008503357000040,2009413380,000040,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/07/09,,,1022,F9903CM,YMG,5826,2009413419,000040,,2024/07/01,,,
1008503357000050,2009413380,000050,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/07/16,,,1022,F9903CM,YMG,5826,2009413419,000050,,2024/07/05,,,
1008503357000060,2009413380,000060,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/07/22,,,1022,F9903CM,YMG,5826,2009413419,000060,,2024/07/11,,,
1008503357000070,2009413380,000070,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/07/30,,,1022,F9903CM,YMG,5826,2009413419,000070,,2024/07/22,,,
1008503357000080,2009413380,000080,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/08/07,,,1022,F9903CM,YMG,5826,2009413419,000080,,2024/07/30,,,
1008503357000090,2009413380,000090,2023/11/18,Y101,F9903CM,100,,L2Q00,4511505596,4511505596,C2Q00004,IN,2024/08/14,,,1022,F9903CM,YMG,5826,2009413419,000090,,2024/08/05,,,
1008507502000010,2009417429,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511177,4511511177,C2Q00004,IN,2023/12/29,,,1022,F9903CM,YMG,5826,2009417504,000010,2023/11/22,2023/12/21,,,
1008507503000010,2009417428,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511178,4511511178,C2Q00004,IN,2023/12/29,,,1022,F9903CM,YMG,5826,2009417501,000010,2023/11/22,2023/12/21,,,
1008507504000010,2009417444,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511179,4511511179,C2Q00004,IN,2024/01/10,,,1022,F9903CM,YMG,5826,2009417508,000010,2023/11/22,2023/12/26,,,
1008507506000010,2009417443,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511230,4511511230,C2Q00004,IN,2024/01/17,,,1022,F9903CM,YMG,5826,2009417507,000010,2023/12/04,2024/01/09,,,
